"","FIPS","pc_turnout","pc_college","pc_homeownership","pc_income"
"233","08037",0.558371735791091,0.675691244239631,0.285426267281106,12.644777265745
"234","08039",0.684049079754601,0.675723049956179,0.408851884312007,10.4160823838738
"235","08041",0.47503974272297,0.628309609516327,0.298938366802492,9.93258355108082
"236","08043",0.574920499311785,0.577293654183872,0.358821016659547,8.03156295979876
"237","08045",0.57732788509163,0.652674591381872,0.326523031203566,10.7384843982169
"238","08047",0.776161163961947,0.773363178511472,0.415780637940683,10.8186905428092
"239","08049",0.644987956272003,0.671484157865481,0.321845469705392,10.7589401519363
"240","08051",0.576298701298701,0.520060296846011,0.230055658627087,8.21753246753247
"241","08053",1.10526315789474,0.766447368421053,0.325657894736842,10.4769736842105
"242","08055",0.666373626373626,0.461978021978022,0.380879120879121,7.30197802197802
"243","08057",0.812739831158864,0.633154259401381,0.325402916346892,9.8142747505756
"244","08059",0.625886709082441,0.717819629035176,0.360391672343914,13.5489109307222
"245","08061",0.791666666666667,0.636612021857924,0.359289617486339,8.53210382513661
"246","08063",0.690156810882297,0.590213489514453,0.386737200075571,8.54222558095598
"247","08065",0.505937447733735,0.538718849305904,0.343535708312427,11.4203043987289
"248","08067",0.604998264491496,0.6010809738682,0.327515247681857,9.06322209550255
"249","08069",0.577780380567969,0.607782542885974,0.313211763009947,10.024272019605
"250","08071",0.689337551172311,0.507815407517678,0.340621510978787,7.08262002232974
"251","08073",0.682498560736903,0.590097869890616,0.386873920552677,8.53281519861831
"252","08075",0.588281194580407,0.552032347307938,0.348939490671774,9.27005745903384
"253","08077",0.56559616475076,0.603639362853755,0.366908947196591,10.0404831864185
"254","08079",0.77720207253886,0.706390328151986,0.383419689119171,9.86528497409326
"255","08081",0.555680920681485,0.598442965135959,0.367934108089812,11.8586257474896
"256","08083",0.541324921135647,0.539522307345651,0.393420459666516,8.87327625056332
"257","08085",0.582189746331611,0.596150418820175,0.377472821243985,9.22836095764273
"258","08087",0.53177641653905,0.538667687595712,0.336970393057683,9.2381955079122
"259","08089",0.566600141633941,0.502414214897315,0.362647267108736,7.44292795982746
"260","08091",0.867774566473988,0.690751445086705,0.388728323699422,9.41618497109827
"261","08093",0.750137136588042,0.730115194733955,0.395776193088316,10.3779484366429
"262","08095",0.717682926829268,0.603048780487805,0.399085365853659,8.75853658536585
"263","08097",0.638571260167394,0.767417187315808,0.268065542850407,14.6667452552163
"264","08099",0.588594014680971,0.538565782044043,0.356634669678148,8.3261434217956
"265","08101",0.521334515777775,0.546334235134316,0.363253668010013,9.43082138727675
"266","08103",0.618313478159309,0.605232422331231,0.332398972202756,11.2198084559682
"267","08105",0.624113475177305,0.520094562647754,0.355861493533584,7.96328744263663
"268","08107",0.679716024340771,0.706795131845842,0.319776876267748,12.1968559837728
"269","08109",0.795751024972046,0.493104733507268,0.346626910175177,6.60566530003727
"270","08111",0.956445993031359,0.668989547038328,0.327526132404181,8.79616724738676
"271","08113",0.774400684931507,0.723458904109589,0.315496575342466,8.67123287671233
"272","08115",0.722809987304274,0.586542530681337,0.378332628015235,8.1726618705036
"273","08117",0.621078151739874,0.701226468910439,0.243867655447804,12.8101825442099
"274","08119",0.662792776685142,0.735204720185947,0.402109780082246,10.1298051135348
"275","08121",0.733368118966867,0.567440647012784,0.387164101226194,7.96217062353248
"276","08123",0.46684124687019,0.52080031240668,0.310603450256128,9.22247490409574
"277","08125",0.689685701637893,0.568245536373026,0.384831046185628,8.51187841227682
"278","09001",0.624245127351107,0.621463906021853,0.320177930330406,14.2465417039051
"279","09003",0.621084565033431,0.579720179144215,0.291963930335778,11.269067520244
"280","09005",0.669032472880851,0.608643078702487,0.351418607503987,11.2350735152375
"281","09007",0.668339123954277,0.614040243940841,0.334379493854244,10.8826690738855
"282","09009",0.598409236281036,0.562376967413972,0.293954637187867,10.2641681269634
"283","09011",0.568925463182349,0.564400550155454,0.299389743530472,10.067238011581
"284","09013",0.594740821244625,0.572839389500543,0.301599489675377,10.1812243065728
"285","09015",0.601247673957475,0.484823525822885,0.314831762301333,9.03660657087947
"286","10001",0.438930512707507,0.512545908623476,0.324416042309387,8.8392830909358
"287","10003",0.58399736810209,0.579755164233893,0.324467993004692,11.1218257060239
"288","10005",0.527218367462064,0.483612568398488,0.384935409262707,8.65489084447453
"289","12001",0.443055447714195,0.493982452053731,0.259423178128046,7.95820068845925
"290","12003",0.484754018509498,0.405747686312713,0.322454943984413,7.04052605942523
"291","12005",0.498794902509778,0.532566496846541,0.341309587380392,8.41853685289151
"292","12007",0.43474930362117,0.449651810584958,0.338857938718663,6.71107242339833
"293","12009",0.564284494327193,0.626804928632427,0.355334878614127,9.92069781627425
"294","12011",0.510667064691469,0.615841387116435,0.372782566513676,10.9188079157182
"295","12013",0.602824771069378,0.400900201769362,0.397796057737079,6.79419525065963
"296","12015",0.644243471191952,0.618168885275887,0.439183009856722,8.96652779189107
"297","12017",0.551529518004289,0.506332543176431,0.446348346314482,7.47775143921436
"298","12019",0.544232114252194,0.625499176499786,0.372628206574465,10.1978205446382
"299","12021",0.508502012041996,0.619572781458957,0.365662158482345,12.2566790717376
"300","12023",0.479637636401071,0.482684784846613,0.369075561045913,8.31150916203418
"301","12025",0.424747366853754,0.543026936746227,0.269081813650282,10.1572604921248
"302","12027",0.453332371609925,0.420152914021927,0.338214079630698,6.74689844200808
"303","12029",0.576489825581395,0.419876453488372,0.382994186046512,6.6046511627907
"304","12031",0.479659042129147,0.538379836879868,0.319313178389649,9.55511620776354
"305","12033",0.532359093969414,0.531198903529864,0.335463354813889,8.68969414254112
"306","12035",0.664372997983153,0.628662949341559,0.387827737572666,8.95930715387353
"307","12037",0.637031456018083,0.373328310416274,0.404972687888491,6.71444716519119
"308","12039",0.443063206726587,0.386778776456944,0.326326471440997,6.30124673818498
"309","12041",0.69825,0.47175,0.42625,6.92625
"310","12043",0.555969280893647,0.465208284849895,0.382592506399814,6.43542006050733
"311","12045",0.668385345997286,0.491858887381275,0.392944369063772,7.13229308005427
"312","12047",0.574732784299982,0.41002277904328,0.390047310320659,6.67776414929035
"313","12049",0.414135922330097,0.373203883495146,0.366291262135922,8.11114563106796
"314","12051",0.447511985452141,0.420978674161018,0.3346834187469,8.82137543395603
"315","12053",0.62860566635282,0.540757225598448,0.42840023966447,7.46161088761448
"316","12055",0.519288874500917,0.505476421711449,0.386020287040035,7.64662242365383
"317","12057",0.435975622704011,0.537064956575287,0.337850635975623,9.18075510160746
"318","12059",0.592088760250844,0.373661360347323,0.41534008683068,6.73439459720212
"319","12061",0.535475205268745,0.578305422561147,0.380900799410732,10.3496609545267
"320","12063",0.514344782561387,0.416959849116826,0.366544557687425,6.6347611620906
"321","12065",0.578190449595085,0.432281485618542,0.367774364702597,6.82951689472214
"322","12067",0.683669724770642,0.45651376146789,0.405871559633028,7.30605504587156
"323","12069",0.51197080651922,0.549868086890056,0.401052839213946,8.33773454644081
"324","12071",0.590552458944767,0.594091541779279,0.382102352522611,9.67835541879147
"325","12073",0.516014010570958,0.548114065496718,0.27282795631151,9.18494674002107
"326","12075",0.530002790957298,0.465461903432877,0.408317052749093,7.0706809935808
"327","12077",0.686517229842757,0.395115423218468,0.39277350284376,6.74138507862161
"328","12079",0.550294675856558,0.363300369593447,0.370492458295875,6.25601837978224
"329","12081",0.558388255930789,0.589911272330932,0.392155860964935,9.10859347059725
"330","12083",0.448942123715673,0.516993485738301,0.383235453509849,7.87487972394572
"331","12085",0.593524259423285,0.616159826788702,0.395807499261884,10.2046845782895
"332","12087",0.430132554836674,0.613342275524696,0.320261953605807,9.66591052548524
"333","12089",0.488082807463567,0.48240795387479,0.389930539792073,9.58133200163436
"334","12091",0.525292132928624,0.598361189635632,0.306137071245261,9.19591469848755
"335","12093",0.452327190618399,0.426979386699687,0.357782795542283,8.08551241896715
"336","12095",0.41437632747076,0.557882065616844,0.308468033636011,9.51729546099044
"337","12097",0.498016687183696,0.521953221173574,0.3545616194775,8.16394474080153
"338","12099",0.557384635726563,0.618786636696196,0.378456520780995,11.3106218872581
"339","12101",0.560704708410729,0.507743804639309,0.439441102073679,7.44373300198429
"340","12103",0.584930292174379,0.607564354488411,0.389558491672869,9.39969889067663
"341","12105",0.454052368811046,0.498686722443593,0.344091532242566,8.85361332837918
"342","12107",0.489344669574339,0.474106994975984,0.399547286479324,7.51689394357644
"343","12109",0.499495887503317,0.55709737330857,0.36890421862563,9.07227381268241
"344","12111",0.464569381716244,0.535835539635571,0.342283133468307,8.7711571406323
"345","12113",0.55950036280709,0.555768632735565,0.3688452368612,8.7881984036488
"346","12115",0.595009113584037,0.660656897544129,0.411688171527245,10.2457010264774
"347","12117",0.47560179101189,0.648014227370376,0.362380881184145,10.8519660998277
"348","12119",0.463708772717074,0.426183531523446,0.386021987884227,7.01559344850796
"349","12121",0.54957654723127,0.455309446254072,0.390618892508143,7.12605863192182
"350","12123",0.512220670391061,0.440904329608939,0.385562150837989,8.25157122905028
"351","12125",0.302195061112497,0.452357196308306,0.174482414567224,4.69506111249688
"352","12127",0.499843004886473,0.567468650038268,0.373736679945837,8.36354180976117
"353","12129",0.580268693174108,0.48188356629122,0.416881530736871,7.55095671054417
"354","12131",0.598922247882987,0.437900949448294,0.422889402104183,7.13003592507057
"355","12133",0.638341664216407,0.441634813290209,0.423110849750074,6.43614623150054
"356","13001",0.491315866941419,0.341968403493278,0.374644293984889,6.94014326366402
"357","13003",0.55109126984127,0.28968253968254,0.350446428571429,5.8546626984127
"358","13005",0.500644745325596,0.348646034816248,0.372985170857511,6.86041263700838
"359","13007",0.619160728424386,0.236342042755344,0.326999208234363,6.67973079968329
"360","13009",0.333266621302486,0.407156866669335,0.268702717848137,7.75135091862466
"361","13011",0.469317623956799,0.33186057928326,0.39273441335297,7.82768777614138
"362","13013",0.428746177370031,0.314848793747876,0.355283724091064,8.05980292218824
"363","13015",0.390185151896459,0.333956498292288,0.367068128707532,8.35570735214812
"364","13017",0.367223476297968,0.364695259593679,0.345643340857788,7.34338600451467
"365","13019",0.47157083199486,0.342756183745583,0.355284291680051,7.40475425634436
"366","13021",0.453171636521133,0.454696959710754,0.293116272938695,8.68229966009773
"367","13023",0.445653582070216,0.361057131752818,0.335147039771991,7.69970203394222
